Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Highest education level completed,Political affiliation (uk),Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
691510d6f55a627179dba5e2,6765e63b9cbc0ec185d7e8fa,TIMED-OUT,Not Applicable,2025-11-12T22:58:48.093000Z,,,,54197.0,,1446,Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Centre,45,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
69151298f70f8fe21f53b8f7,651ab64d39658e91e9469f16,RETURNED,Not Applicable,2025-11-12T23:05:17.154000Z,,,,,,1663,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
691515af1b887fa4600f8217,60aff9a6354c706f21c27da1,RETURNED,Not Applicable,2025-11-12T23:18:27.858000Z,,,,,,3516,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69151b3da6b19752c7272d61,5caccbc4976d010014b9cd9d,RETURNED,Not Applicable,,,,,,,4721,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915253b33e58c9bb2d7fe15,571b37aa5d40840011c3a04d,RETURNED,Not Applicable,2025-11-13T00:24:36.037000Z,,,,,,3018,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915269db3d80d6aedf7546f,67913bb270c5970717520975,RETURNED,Not Applicable,2025-11-13T00:30:26.164000Z,,,,,,1391,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69152a1a76cdaa39fb3a3164,6773f2c6f59707888206bdd1,RETURNED,Not Applicable,2025-11-13T00:45:24.598000Z,2025-11-13T01:24:02.831000Z,,2025-11-13T01:24:03.255000Z,,CBN3YT5G,253,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
691538aa234a38a97527906c,6633fa4ebe0a692fc1a5f422,RETURNED,Not Applicable,2025-11-13T01:47:42.708000Z,,,,,,983,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
691538df83c800eb30144589,5d124464019fa6000162bfdb,RETURNED,Not Applicable,2025-11-13T01:48:15.760000Z,2025-11-13T02:36:05.686000Z,,2025-11-13T02:36:06.091000Z,,CBN3YT5G,2752,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69153cdc4a0ff7dd7dbbb270,57681fca8e454c000133a203,RETURNED,Not Applicable,2025-11-13T02:09:36.498000Z,,,,,,3913,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
691546f55cd16d80042ab721,634b26ce0aaab507fa36b71c,RETURNED,Not Applicable,2025-11-13T02:48:24.865000Z,,,,,,2177,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69154bbd0c4b7abfe7546fc6,5e90a3adb3e1243bdcfaf973,RETURNED,Not Applicable,2025-11-13T03:08:49.888000Z,,,,,,1813,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69154d9d714a7cd82095ee74,62e2f4973427f0ab91180361,TIMED-OUT,Not Applicable,2025-11-13T03:16:50.423000Z,,,,38715.0,,569,Woman (including Trans Female/Trans Woman),Technical/community college,Centre,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6915505009fc55f6c48fa3d8,5f0b1c32d61a4a0490b557f1,RETURNED,Not Applicable,2025-11-13T03:28:21.815000Z,,,,,,1219,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
691550bc18a5fdfa02dc708b,5bf077098500d800010a99e0,RETURNED,Not Applicable,2025-11-13T03:30:13.819000Z,,,,,,5085,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69155118c5568c1fd3dc00dc,59aa1dc143c90b0001832b20,TIMED-OUT,Not Applicable,2025-11-13T03:31:44.723000Z,,,,37820.0,,708,Woman (including Trans Female/Trans Woman),Secondary education (e.g. GED/GCSE),N/A,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
691552d6749c56f9cf6bedc4,63d79eca5c90c9af6c519196,TIMED-OUT,Not Applicable,2025-11-13T03:39:07.038000Z,,,,37378.0,,282,Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),N/A,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
69155de9c1162a3a2e82e9e6,6725c4a8e3ab0787551acf38,RETURNED,Not Applicable,2025-11-13T04:27:06.975000Z,,,,,,1034,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69155fcbb509626b66684db6,6658b2050980b63fc8fdbd13,RETURNED,Not Applicable,2025-11-13T04:34:27.686000Z,,,,,,1278,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69156191efc0a8c3d3f955a4,5f58c43de85564044e06775f,REJECTED,Not Applicable,2025-11-13T04:42:01.476000Z,2025-11-13T04:46:41.721000Z,2025-11-13T04:52:22.956000Z,2025-11-13T04:46:42.208000Z,281.0,NOCODE,1430,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69156383a0560fa8a82a7b7d,6574738a66e758976ed181f4,RETURNED,Not Applicable,2025-11-13T04:52:38.859000Z,,,,,,800,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69156a0598af4e4e2edcb724,66ef9ea77118ba546f2c7c50,RETURNED,Not Applicable,2025-11-13T05:17:59.700000Z,,,,,,360,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915727443d08edd7edbfe80,5c49b156f5e26d0001479b44,RETURNED,Not Applicable,2025-11-13T05:54:42.807000Z,,,,,,3857,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915737b2391be90908ddaf9,68a6dc664cd3d2a30d5b5a24,RETURNED,Not Applicable,2025-11-13T05:58:23.329000Z,,,,,,236,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69157e8a047f1fb0668227af,659c067de92634488b349626,RETURNED,Not Applicable,,,,,,,1441,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69157e984d89c194254e6543,57698d52688a5c00018d958d,RETURNED,Not Applicable,2025-11-13T06:45:50.982000Z,,,,,,4472,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69157ea2bac685e5be5278b0,5eca46c6c1e2c601290bab15,RETURNED,Not Applicable,2025-11-13T06:46:05.219000Z,,,,,,2013,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69157eb88cd995632167c488,66636514bc4749ad83a2adc8,RETURNED,Not Applicable,2025-11-13T06:46:26.534000Z,,,,,,2193,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915872210686e8c34fd7505,5e3723a2c0b2896ad554be73,RETURNED,Not Applicable,2025-11-13T07:22:14.845000Z,,,,,,4247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69158ddc8740e35c74a63e98,63e5665b49cf3cdbd54ea57b,RETURNED,Not Applicable,2025-11-13T07:50:56.061000Z,,,,,,2861,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915905985ffd8fbfa74f7cb,651c1d7524852e9f9d614ce3,RETURNED,Not Applicable,2025-11-13T08:01:54.998000Z,,,,,,2384,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
691591d2a83651f194179ddf,5764ed3a0f349f0007891d51,RETURNED,Not Applicable,2025-11-13T08:07:50.884000Z,,,,,,454,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915a3dae34652f48e46bcaa,67c4cf035a34c6ef254906e2,RETURNED,Not Applicable,2025-11-13T09:25:31.723000Z,,,,,,503,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915a3e5175bbe93878d4710,677ec71e9bd4b089a9a02585,TIMED-OUT,Not Applicable,2025-11-13T09:24:57.846000Z,,,,16628.0,,426,Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),N/A,53,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6915a4f2a87337838a0cffb7,665037ded96e1d5ab290e9ca,RETURNED,Not Applicable,2025-11-13T09:29:44.993000Z,,,,,,937,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915aab8351d249f4ae276fa,6658c1554c1d2a4e2d02e301,RETURNED,Not Applicable,2025-11-13T09:54:03.520000Z,,,,,,1400,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915b7d19b65ca187c2c75f5,5ff454f2f0b5ed607169fba6,RETURNED,Not Applicable,2025-11-13T10:49:53.032000Z,,,,,,1165,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6915bb06a62d4b172e342268,676055523b2e338c11c6d4f8,RETURNED,Not Applicable,2025-11-13T11:05:20.309000Z,,,,,,291,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
